id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events,player_id,player_name,position_id,position_name,location_0,location_1,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,carry,ball_receipt,under_pressure,counterpress,out,clearance,ball_recovery,dribble,duel,interception,foul_won,off_camera,goalkeeper,miscontrol,foul_committed,shot,block,substitution,bad_behaviour,related_events_0,pass,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_recipient_id,pass_recipient_name,related_events_1,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,related_events_2,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_switch,pass_aerial_won,ball_recovery_recovery_failure,miscontrol_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,clearance_aerial_won,foul_won_advantage,foul_won_defensive,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_left_foot,clearance_right_foot,related_events_3,dribble_nutmeg,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,related_events_4,pass_cross,pass_cut_back,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,block_offensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,player,position,location
400c197f-e933-491d-8cd1-3bb1689b5e77,1452,1,00:40:45.329,40,45,2,Ball Recovery,112,36,Manchester City,1,Regular Play,36,Manchester City,0.0,,,15409.0,David Seaman,1.0,Goalkeeper,5.4,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d98c24ed-c120-4a3f-b450-5ccac861e752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba7a6dd2-9779-4f35-9acb-f1539d645be6,1453,1,00:40:45.329,40,45,43,Carry,112,36,Manchester City,1,Regular Play,36,Manchester City,6.046043,,,15409.0,David Seaman,1.0,Goalkeeper,5.4,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400c197f-e933-491d-8cd1-3bb1689b5e77,,,,,,,,be9078e6-7b64-492e-ac9d-bcacf935d565,13.7,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be9078e6-7b64-492e-ac9d-bcacf935d565,1454,1,00:40:51.375,40,51,30,Pass,112,36,Manchester City,1,Regular Play,36,Manchester City,1.898347,,,15409.0,David Seaman,1.0,Goalkeeper,13.7,49.2,17.632357,0.68094105,2.0,Low Pass,27.4,60.3,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,70d384d3-f699-48e5-ad0a-5d5a5ad95e4e,,,,,,19636.0,Paul Bosvelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70d384d3-f699-48e5-ad0a-5d5a5ad95e4e,1455,1,00:40:53.273,40,53,42,Ball Receipt*,112,36,Manchester City,1,Regular Play,36,Manchester City,,,,19636.0,Paul Bosvelt,9.0,Right Defensive Midfield,27.4,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be9078e6-7b64-492e-ac9d-bcacf935d565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8e6c3ff-2e16-4b86-a9e4-16977e64f816,1456,1,00:40:53.273,40,53,43,Carry,112,36,Manchester City,1,Regular Play,36,Manchester City,0.332166,,,19636.0,Paul Bosvelt,9.0,Right Defensive Midfield,27.4,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70d384d3-f699-48e5-ad0a-5d5a5ad95e4e,,,,,,,,f07e2fd2-9886-4a7f-aea5-f2a4f58b6a44,27.7,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f07e2fd2-9886-4a7f-aea5-f2a4f58b6a44,1457,1,00:40:53.605,40,53,30,Pass,112,36,Manchester City,1,Regular Play,36,Manchester City,0.841968,,,19636.0,Paul Bosvelt,9.0,Right Defensive Midfield,27.7,59.8,8.575546,-2.5891738,1.0,Ground Pass,20.4,55.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,535ab1ec-be75-446a-9946-fc79e203ae00,,,,,,40215.0,Jihai Sun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535ab1ec-be75-446a-9946-fc79e203ae00,1458,1,00:40:54.447,40,54,42,Ball Receipt*,112,36,Manchester City,1,Regular Play,36,Manchester City,,,,40215.0,Jihai Sun,2.0,Right Back,20.4,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f07e2fd2-9886-4a7f-aea5-f2a4f58b6a44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92445c50-d22c-4bbd-a10e-bf63bf34cce0,1459,1,00:40:54.447,40,54,30,Pass,112,36,Manchester City,1,Regular Play,36,Manchester City,1.106598,,,40215.0,Jihai Sun,2.0,Right Back,20.4,55.3,13.645879,0.9888912,1.0,Ground Pass,27.9,66.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,7ebb763a-7b20-459c-9d29-acefa6ce6346,,,,,,19636.0,Paul Bosvelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ebb763a-7b20-459c-9d29-acefa6ce6346,1460,1,00:40:55.554,40,55,42,Ball Receipt*,112,36,Manchester City,1,Regular Play,36,Manchester City,,,,19636.0,Paul Bosvelt,9.0,Right Defensive Midfield,27.9,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92445c50-d22c-4bbd-a10e-bf63bf34cce0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24660acb-0328-4422-a1cc-d9c41d3eea97,1461,1,00:40:55.554,40,55,30,Pass,112,36,Manchester City,1,Regular Play,36,Manchester City,1.041646,,,19636.0,Paul Bosvelt,9.0,Right Defensive Midfield,27.9,66.7,10.191173,-2.3978372,1.0,Ground Pass,20.4,59.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,c78f7210-1100-49fd-a1d8-d02253813d6f,,,,,,40215.0,Jihai Sun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c78f7210-1100-49fd-a1d8-d02253813d6f,1462,1,00:40:56.595,40,56,42,Ball Receipt*,112,36,Manchester City,1,Regular Play,36,Manchester City,,,,40215.0,Jihai Sun,2.0,Right Back,20.4,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24660acb-0328-4422-a1cc-d9c41d3eea97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75091636-deb8-4f68-ab2d-50b87ce49c62,1463,1,00:40:56.595,40,56,43,Carry,112,36,Manchester City,1,Regular Play,36,Manchester City,2.949331,,,40215.0,Jihai Sun,2.0,Right Back,20.4,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e66f69c-a0dc-4fb4-9c86-8c3512010014,,,,,,,,c78f7210-1100-49fd-a1d8-d02253813d6f,23.2,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e66f69c-a0dc-4fb4-9c86-8c3512010014,1464,1,00:40:59.545,40,59,30,Pass,112,36,Manchester City,1,Regular Play,36,Manchester City,2.591592,,,40215.0,Jihai Sun,2.0,Right Back,23.2,52.8,16.414932,-2.6942923,1.0,Ground Pass,8.4,45.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,c267dd5b-6bc3-4e2b-8c09-893a035ff0e3,,,,,,15409.0,David Seaman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c267dd5b-6bc3-4e2b-8c09-893a035ff0e3,1465,1,00:41:02.136,41,2,42,Ball Receipt*,112,36,Manchester City,1,Regular Play,36,Manchester City,,,,15409.0,David Seaman,1.0,Goalkeeper,8.4,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e66f69c-a0dc-4fb4-9c86-8c3512010014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e7bf18b-950c-439b-b49c-27f6b3dc74a6,1466,1,00:41:02.136,41,2,43,Carry,112,36,Manchester City,1,Regular Play,36,Manchester City,0.067001,,,15409.0,David Seaman,1.0,Goalkeeper,8.4,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ccd4bd6-1833-4b28-b12a-bea1ab46750d,,,,,,,,c267dd5b-6bc3-4e2b-8c09-893a035ff0e3,8.4,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ccd4bd6-1833-4b28-b12a-bea1ab46750d,1467,1,00:41:02.203,41,2,30,Pass,112,36,Manchester City,1,Regular Play,36,Manchester City,3.896461,,,15409.0,David Seaman,1.0,Goalkeeper,8.4,45.7,60.876926,0.09541892,3.0,High Pass,69.0,51.5,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,610c9b51-e4f9-4970-9459-ff9fa561b0f1,,,,,,40223.0,Antoine Sibierski,daecfb13-8d0c-4e6d-9be5-5e6dd20c8f43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daecfb13-8d0c-4e6d-9be5-5e6dd20c8f43,1468,1,00:41:06.100,41,6,42,Ball Receipt*,112,36,Manchester City,1,Regular Play,36,Manchester City,,,,40223.0,Antoine Sibierski,22.0,Right Center Forward,69.2,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ccd4bd6-1833-4b28-b12a-bea1ab46750d,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfca152d-4093-4453-a2df-a96d23a24948,1469,1,00:41:06.100,41,6,4,Duel,112,36,Manchester City,1,Regular Play,36,Manchester City,0.0,,,40223.0,Antoine Sibierski,22.0,Right Center Forward,69.0,51.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,610c9b51-e4f9-4970-9459-ff9fa561b0f1,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610c9b51-e4f9-4970-9459-ff9fa561b0f1,1470,1,00:41:06.100,41,6,30,Pass,112,36,Manchester City,1,Regular Play,1,Arsenal,1.290079,,,38412.0,Kolo Habib Touré,5.0,Left Center Back,51.1,28.6,11.264546,-0.9557068,3.0,High Pass,57.6,19.4,,,66.0,Recovery,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,08885fb1-2b95-49cd-88d5-f3356b078d36,,,,,,,,8ccd4bd6-1833-4b28-b12a-bea1ab46750d,,,,,dfca152d-4093-4453-a2df-a96d23a24948,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08885fb1-2b95-49cd-88d5-f3356b078d36,1471,1,00:41:07.390,41,7,2,Ball Recovery,112,36,Manchester City,1,Regular Play,36,Manchester City,0.0,,,38551.0,Shaun Wright-Phillips,12.0,Right Midfield,62.5,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610c9b51-e4f9-4970-9459-ff9fa561b0f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e173ef38-1afd-4683-aa4f-1a90ff0704db,1472,1,00:41:07.390,41,7,43,Carry,112,36,Manchester City,1,Regular Play,36,Manchester City,4.95205,,,38551.0,Shaun Wright-Phillips,12.0,Right Midfield,62.5,60.7,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,08885fb1-2b95-49cd-88d5-f3356b078d36,,,,,,,,28a7c947-9ba7-4648-b35a-e044fd71e2c1,95.7,69.0,,,f66c0bfa-e930-41fc-96e2-cf7c9a5f6c4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f66c0bfa-e930-41fc-96e2-cf7c9a5f6c4b,1473,1,00:41:10.381,41,10,17,Pressure,112,36,Manchester City,1,Regular Play,1,Arsenal,1.960865,,,12529.0,Ashley Cole,6.0,Left Back,37.5,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28a7c947-9ba7-4648-b35a-e044fd71e2c1,,,,,,,,e173ef38-1afd-4683-aa4f-1a90ff0704db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28a7c947-9ba7-4648-b35a-e044fd71e2c1,1474,1,00:41:12.342,41,12,14,Dribble,112,36,Manchester City,1,Regular Play,36,Manchester City,0.0,,,38551.0,Shaun Wright-Phillips,12.0,Right Midfield,95.7,69.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,75242f32-6248-4dd6-8d36-cd3d5034e8c6,,,,,,,,f66c0bfa-e930-41fc-96e2-cf7c9a5f6c4b,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75242f32-6248-4dd6-8d36-cd3d5034e8c6,1475,1,00:41:12.342,41,12,4,Duel,112,36,Manchester City,1,Regular Play,1,Arsenal,0.0,,,12529.0,Ashley Cole,6.0,Left Back,24.4,11.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,28a7c947-9ba7-4648-b35a-e044fd71e2c1,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4135bf4f-577c-4405-9d39-1ca2502ea06f,1476,1,00:41:14.644,41,14,30,Pass,112,36,Manchester City,1,Regular Play,36,Manchester City,2.399253,,,38551.0,Shaun Wright-Phillips,12.0,Right Midfield,113.2,72.4,41.6346,-1.7154107,3.0,High Pass,107.2,31.2,40.0,Right Foot,66.0,Recovery,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,5a307ffe-46d4-43cf-b688-48e9a387ed8b,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a307ffe-46d4-43cf-b688-48e9a387ed8b,1477,1,00:41:17.044,41,17,9,Clearance,112,36,Manchester City,1,Regular Play,1,Arsenal,0.0,,,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,12.9,48.9,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,4135bf4f-577c-4405-9d39-1ca2502ea06f,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6473ca39-fecc-43c2-aaa9-b676a992e9e5,1478,1,00:41:20.095,41,20,2,Ball Recovery,112,36,Manchester City,1,Regular Play,36,Manchester City,0.0,,,24758.0,Michael Tarnat,6.0,Left Back,94.8,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d048310-11fd-4834-8fcb-8e40f9c5d450,1479,1,00:41:20.829,41,20,17,Pressure,112,36,Manchester City,1,Regular Play,36,Manchester City,0.366996,,,24758.0,Michael Tarnat,6.0,Left Back,101.5,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e1ba817-4faf-4487-816b-eb55266eb9ff,1493,1,00:41:54.968,41,54,4,Duel,115,36,Manchester City,1,Regular Play,36,Manchester City,0.0,,,24758.0,Michael Tarnat,6.0,Left Back,63.6,6.2,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,a384a244-00b2-4f92-90a5-3adca485e135,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd09b2fc-6008-442e-9875-570f7bcd859b,1494,1,00:41:54.968,41,54,43,Carry,115,36,Manchester City,1,Regular Play,36,Manchester City,1.01748,,,24758.0,Michael Tarnat,6.0,Left Back,63.6,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386a5c7a-b16d-4ce6-acea-b3c24bc79362,,,,,,,,5e1ba817-4faf-4487-816b-eb55266eb9ff,69.6,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
