id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,duel,interception,dribble,foul_committed,foul_won,off_camera,clearance,ball_recovery,out,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block,miscontrol,50_50,substitution,bad_behaviour,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,ball_recovery_recovery_failure,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,foul_won_defensive,foul_committed_advantage,foul_won_advantage,pass_cross,clearance_left_foot,dribble_nutmeg,pass_aerial_won,pass_switch,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_3,pass_technique_id,pass_technique_name,pass_through_ball,pass_assisted_shot_id,pass_goal_assist,shot_key_pass_id
b6f99a3c-acb7-4aaa-ab25-6e96ba30ff77,1875,2,00:11:34.733,56,34,30,Pass,108,217,Barcelona,4,From Throw In,217,Barcelona,0.865814,,01e3c286-d71a-43e7-bf84-303df7a004ed,5211,Jordi Alba Ramos,6,Left Back,67.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,13.038404,0.360566,2.0,Low Pass,79.2,4.7,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a056a63-6e6a-4d3d-b163-70de3187f044,1876,2,00:11:35.456,56,35,17,Pressure,108,217,Barcelona,4,From Throw In,1049,Granada,1.660086,,01e3c286-d71a-43e7-bf84-303df7a004ed,6743,Manuel Rolando Iturra Urrutia,9,Right Defensive Midfield,42.9,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7149514a-fdd2-4299-80f6-095b9593baf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01e3c286-d71a-43e7-bf84-303df7a004ed,1877,2,00:11:35.599,56,35,42,Ball Receipt*,108,217,Barcelona,4,From Throw In,217,Barcelona,,,8a056a63-6e6a-4d3d-b163-70de3187f044,20131,Xavier Hernández Creus,15,Left Center Midfield,79.2,4.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,b6f99a3c-acb7-4aaa-ab25-6e96ba30ff77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7149514a-fdd2-4299-80f6-095b9593baf6,1878,2,00:11:35.599,56,35,43,Carry,108,217,Barcelona,4,From Throw In,217,Barcelona,1.517186,,01e3c286-d71a-43e7-bf84-303df7a004ed,20131,Xavier Hernández Creus,15,Left Center Midfield,79.2,4.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,364544e5-960a-4e1f-a49f-adac5b7bd066,,,,,,,,,,,,,,77.8,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a056a63-6e6a-4d3d-b163-70de3187f044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364544e5-960a-4e1f-a49f-adac5b7bd066,1879,2,00:11:37.116,56,37,3,Dispossessed,108,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,b381a454-dd89-432c-ad47-2194689b9ac8,20131,Xavier Hernández Creus,15,Left Center Midfield,77.8,3.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b381a454-dd89-432c-ad47-2194689b9ac8,1880,2,00:11:37.116,56,37,4,Duel,108,217,Barcelona,4,From Throw In,1049,Granada,0.0,,364544e5-960a-4e1f-a49f-adac5b7bd066,6743,Manuel Rolando Iturra Urrutia,9,Right Defensive Midfield,42.3,76.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,Success Out,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09cf1180-a076-4d37-9548-3fc100ee47ee,1885,2,00:11:55.442,56,55,30,Pass,110,217,Barcelona,1,Regular Play,217,Barcelona,1.301292,,025b4c23-b0a0-4e19-9494-a85a88056ce2,20131,Xavier Hernández Creus,15,Left Center Midfield,49.2,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cec566cd-117a-4503-8ddd-72466fd7d800,5470.0,Ivan Rakitić,16.93074,1.0516502,2.0,Low Pass,57.6,23.5,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cec566cd-117a-4503-8ddd-72466fd7d800,1886,2,00:11:56.743,56,56,42,Ball Receipt*,110,217,Barcelona,1,Regular Play,217,Barcelona,,,09cf1180-a076-4d37-9548-3fc100ee47ee,5470,Ivan Rakitić,13,Right Center Midfield,57.6,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30b35264-cb0c-4e27-9bb4-080a514206b6,1887,2,00:11:56.743,56,56,43,Carry,110,217,Barcelona,1,Regular Play,217,Barcelona,1.025508,,9df79fdd-130a-4968-b4c0-4dd2eca55972,5470,Ivan Rakitić,13,Right Center Midfield,57.6,23.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,a0833725-bb45-4843-ae53-324ff85e7b7e,,,,,,,,,,,,,,57.0,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cec566cd-117a-4503-8ddd-72466fd7d800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9df79fdd-130a-4968-b4c0-4dd2eca55972,1888,2,00:11:57.477,56,57,17,Pressure,110,217,Barcelona,1,Regular Play,1049,Granada,0.688163,,30b35264-cb0c-4e27-9bb4-080a514206b6,25707,Francisco Manuel Rico Castro,11,Left Defensive Midfield,61.3,56.8,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,a0833725-bb45-4843-ae53-324ff85e7b7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0833725-bb45-4843-ae53-324ff85e7b7e,1889,2,00:11:57.768,56,57,30,Pass,110,217,Barcelona,1,Regular Play,217,Barcelona,1.484073,,915753a6-9a8a-4cf5-a759-67f39694b24e,5470,Ivan Rakitić,13,Right Center Midfield,57.0,25.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,9df79fdd-130a-4968-b4c0-4dd2eca55972,5503.0,Lionel Andrés Messi Cuccittini,16.011246,1.6082788,1.0,Ground Pass,56.4,41.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915753a6-9a8a-4cf5-a759-67f39694b24e,1890,2,00:11:59.252,56,59,42,Ball Receipt*,110,217,Barcelona,1,Regular Play,217,Barcelona,,,a0833725-bb45-4843-ae53-324ff85e7b7e,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,56.4,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e272bb3d-4984-4a2a-8808-b281d507ef12,1891,2,00:11:59.252,56,59,43,Carry,110,217,Barcelona,1,Regular Play,217,Barcelona,0.638527,,583e1655-cc3c-4508-a6fe-f80d3713e01d,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,56.4,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915753a6-9a8a-4cf5-a759-67f39694b24e,,,,,,,,,,,,,,56.6,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583e1655-cc3c-4508-a6fe-f80d3713e01d,1892,2,00:11:59.891,56,59,30,Pass,110,217,Barcelona,1,Regular Play,217,Barcelona,1.061177,,17b65ebf-4a3d-4ed4-b64c-f2f936b9324d,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,56.6,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,12.184006,-0.3606919,1.0,Ground Pass,68.0,37.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17b65ebf-4a3d-4ed4-b64c-f2f936b9324d,1893,2,00:12:00.952,57,0,42,Ball Receipt*,110,217,Barcelona,1,Regular Play,217,Barcelona,,,583e1655-cc3c-4508-a6fe-f80d3713e01d,5470,Ivan Rakitić,13,Right Center Midfield,68.0,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a131372-a496-406c-9999-38da5c6a3bdb,1894,2,00:12:00.952,57,0,43,Carry,110,217,Barcelona,1,Regular Play,217,Barcelona,1.615423,,17b65ebf-4a3d-4ed4-b64c-f2f936b9324d,5470,Ivan Rakitić,13,Right Center Midfield,68.0,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a92683bb-66c9-47f3-85ec-b1bbb18f611a,,,,,,,,,,,,,,77.2,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a92683bb-66c9-47f3-85ec-b1bbb18f611a,1895,2,00:12:02.568,57,2,30,Pass,110,217,Barcelona,1,Regular Play,217,Barcelona,1.995016,,80c17b60-ec0e-42fb-b851-497aedf0dbad,5470,Ivan Rakitić,13,Right Center Midfield,77.2,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,25.770138,1.0010909,1.0,Ground Pass,91.1,65.4,40.0,Right Foot,,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80c17b60-ec0e-42fb-b851-497aedf0dbad,1896,2,00:12:04.563,57,4,42,Ball Receipt*,110,217,Barcelona,1,Regular Play,217,Barcelona,,,a92683bb-66c9-47f3-85ec-b1bbb18f611a,5246,Luis Alberto Suárez Díaz,23,Center Forward,91.1,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042b41b-ae29-4c33-8e24-f81bbf1c86cb,1906,2,00:13:36.397,58,36,23,Goal Keeper,113,217,Barcelona,8,From Keeper,217,Barcelona,0.0,,0b1536e9-84e1-4a83-93cd-8329235d5c97,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,4.7,46.4,,,,,,,,,,,,,,,,,,,,25.0,Collected,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5072cf2-403c-4c56-ae6d-db08257b6fe6,1907,2,00:13:36.397,58,36,43,Carry,113,217,Barcelona,8,From Keeper,217,Barcelona,5.457508,,5042b41b-ae29-4c33-8e24-f81bbf1c86cb,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,4.7,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a590530-95c7-48f8-8daf-68959f337778,,,,,,,,,,,,,,9.2,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a590530-95c7-48f8-8daf-68959f337778,1908,2,00:13:41.854,58,41,30,Pass,113,217,Barcelona,8,From Keeper,217,Barcelona,5.012064,,501e87fe-4186-4269-bdc4-b279a8fdd21c,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,9.2,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,88.228,0.28374878,3.0,High Pass,93.9,72.9,68.0,Drop Kick,,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501e87fe-4186-4269-bdc4-b279a8fdd21c,1909,2,00:13:46.866,58,46,42,Ball Receipt*,113,217,Barcelona,8,From Keeper,217,Barcelona,,,8a590530-95c7-48f8-8daf-68959f337778,5246,Luis Alberto Suárez Díaz,23,Center Forward,93.9,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c3bc250-cbdd-4f29-ac33-c8aa930e3b33,1910,2,00:13:46.918,58,46,22,Foul Committed,113,217,Barcelona,8,From Keeper,217,Barcelona,0.0,,f39f48c6-3092-4b7b-8175-379ba5083b8a,5246,Luis Alberto Suárez Díaz,23,Center Forward,93.9,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f39f48c6-3092-4b7b-8175-379ba5083b8a,1911,2,00:13:46.918,58,46,21,Foul Won,113,217,Barcelona,8,From Keeper,1049,Granada,0.0,,7c3bc250-cbdd-4f29-ac33-c8aa930e3b33,4498,Jean-Sylvain Claude Babin,5,Left Center Back,26.2,7.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165a427-75af-4777-8d1b-c0d95aa0fa26,1919,2,00:14:24.739,59,24,30,Pass,115,217,Barcelona,1,Regular Play,217,Barcelona,2.575722,,98d14a4e-53ba-4b03-ae13-8e65908c90a8,5470,Ivan Rakitić,13,Right Center Midfield,53.9,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f97d66f8-fc69-405f-85ee-0a527278aa32,20131.0,Xavier Hernández Creus,20.90574,-1.4701757,2.0,Low Pass,56.0,41.3,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f97d66f8-fc69-405f-85ee-0a527278aa32,1920,2,00:14:27.314,59,27,42,Ball Receipt*,115,217,Barcelona,1,Regular Play,217,Barcelona,,,1165a427-75af-4777-8d1b-c0d95aa0fa26,20131,Xavier Hernández Creus,15,Left Center Midfield,56.0,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6af111fd-4da4-428e-a23f-ba8104e6f6fe,1921,2,00:14:27.314,59,27,43,Carry,115,217,Barcelona,1,Regular Play,217,Barcelona,0.054878,,0d498fdc-088a-4aeb-8487-9ed4769af2be,20131,Xavier Hernández Creus,15,Left Center Midfield,56.0,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f97d66f8-fc69-405f-85ee-0a527278aa32,,,,,,,,,,,,,,56.0,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d498fdc-088a-4aeb-8487-9ed4769af2be,1922,2,00:14:27.369,59,27,30,Pass,115,217,Barcelona,1,Regular Play,217,Barcelona,1.930827,,b640433c-5b6e-4d28-8e2c-4cfb7c241cb6,20131,Xavier Hernández Creus,15,Left Center Midfield,56.0,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,35.911278,-1.1059034,1.0,Ground Pass,72.1,9.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
